id,text
1065,aku tau ini dari diaspora. TAPI KITA BISA MENGGUNAKAN KESEMPATAN INI. RESET INDONESIA. akui saja pak Makan Gratis mending diolah langsung sama sekolah. dan Sekolah Rakyat gak relevan. mending Sekolah digratisin aja. https://t.co/wosRjnUqbf
1066,Indonesia dapat perhatian Internasional. TERIMAKASIH SEMUANYA. yang disorot memang polisi menabrak pengendara. TAPI MARI PAK PRABOWO KITA RESET INDONESIA dan kabulkan 17+8 TUNTUTAN.
1067,@hipohan Oligarki dan Bedes2 nya bilek:.. Aceh dah banjir hutan dan SDA dah habis pindah ke Papua Yook yg ga berisik kl ada bencana..
1068,@karimnas_ loh apa salahnya kejar ambisi yg salah itu yg korupsi yg bikin rakyat sengsara spt di aceh .. hutan digunduli akhirnya longsor banjir bandang .. anies berambisi untuk mengakhiri kesengsaraan dgn cara merebut kekuasaan yg disyahkan oleh undang undang yaitu lewat partai politik
1069,Itu orang provokator diluar negeri yang mati dan menderita itu nanti rakyat aceh sendiri padahal orang luar aceh sudah ikut membantu korban banjir loh? https://t.co/CEOrqqtsGr
1070,@Aceh @KLH_BPLH @kemenhut_ri @Dandhy_Laksono @RajaJuliAntoni mana paham bapak ini kalau paham kembalikan hutan yang sudah jadi lahan sawit malu pak masalahnya kayu terbawa banjir bandang berkode kementerian kehutanan.
1071,Aparat menindas rakyat rakyat bela rakyat. Sherly Anavita mendapat teror karena dia terus mengangkat isu di lapangan pasca banjir bandang dan tanah longsor di Aceh. Suarakan pembelaanmu untuk Sherly Teman2 #PresidenOmon2Turunlah #PresidenOmon2Turunlah https://t.co/s5euqbWhyU
1072,@0xfullwin @Singomakaryo @tempodotco entah apa dendam mu sama org aceh ya tua aku izin tanggapi satu2 ya soalnya kmu nyambar banyak bgt ini uhuk uhuk sebelum banjir ya~
1073,@grok @ghadaa231 Apakah kasus yang sama juga pembatas oleh pemerintah indinesia pada korban banjir aceh agar penyelewengan bantuan banjir kepada kekuatan GAM?
1074,@GoodRecom Tidak apa korupsi asal diam dalam senyap. Au ah elap Ada yang katanya tampilannya sederhana dan merakyat. Bahkan sampai style harga pakaiannya di pamerin di baliho buat pencitraan. Rugikan negara triliunan: Korupsi kuota haji korupsi pengadaan laptop IKN Kereta Cepat.
1075,@aryani_eui75614 @detikcom Contoh nyata bagaimana media memainkan judul agar tampak heboh. Headline sengaja dibuat clickbait seolah-olah beliau tersangkut langsung kasus korupsi kuota haji. Padahal kalau dibaca lebih teliti 𝐢𝐚 𝐡𝐚𝐝𝐢𝐫 𝐬𝐞𝐛𝐚𝐠𝐚𝐢 𝐬𝐚𝐤𝐬𝐢 𝐝𝐚𝐧 𝐝𝐢𝐦𝐢𝐧𝐭𝐚𝐢
1076,@heruyaheru Pernah ngobrol ke istri Kalo Ka'bah ada di Indonesia berapa orang yang bakal kena korupsi gara-gara haji? Timbang ngurus kuota aja udah ada yang korupsi..
1077,Ada Keterkaitan nama @jokowi dlm kasus kuota haji yg merugikan negara lebih dari 1 triliun masalah inikan bermula dr lobi yg dilakukan Jokowi dgn Arab Saudi. Kalau @KPK_RI ingin benar² menindak pelaku korupsi tanpa pandang siapapun orangnya terus kapan donk panggil Jokowinya https://t.co/XC53QhvnPo
1078,Bahas2 gerakan tolak RUU TNI padahal kasus ini justru sejalan sama isunya. ASN aja bisa ngata2in perempuan dari balik jabatannya dan baru kena sanksi pas korban punya koneksi. Bayangin kalau pelakunya berseragam lebih kuat kebal dan makin susah dimintai pertanggungjawaban.
1079,Demi apapun ternyata isu Palestine meredup isu tolak ruu tni polri jg perlahan ga hit tweet lagi. Allahu rabbi kenapa hidup di kondisi seperti ini... kenapa punya rezim (krn g pantes disebut pemerintah) yg ignorance gini..... CAPEEEKKKK :(((
1080,@KompasTV Gw ga nyangka hidup di rezim bego dzolim dan ga tau malu kek bgini. Innalillah. Pengalihan isu. Fokus pd #CabutUUTNI #tolakRUUpolri #tolakRUUkejaksaan Btw ini knp ilang ya hashtag tolak RUU kejaksaan sm POLRI?
1081,Sebelnya apa mereka kan punya privilese untuk cari info tapi tetep jadi 02 voters tuh kayak aduh tone deaf lah. Kalo ga rame kmrn ga bakal kan tuh up ht atau rt postingan tolak ruu dll. Baguslah kalo sadar beneran kalo cuma karena takut dagangan ga laku wkwk beraak
1082,Jadi sudah seharusnya militer itu tidak cawe2 dalam hal demokrasi hukum apalagi. #BatalkanUUTNI Tolak RUU Kejaksaan https://t.co/ol9i607fDR
1083,Ini bukan bencana alam. Ini pembunuhan massal ️ Ekosistem dihancurkan demi cuan izin deforestasi diteken rakyat dibiarkan tenggelam‼️ Masih mau bilang ini nggak mencekam? Masih mau bilang keadaan membaik? . https://t.co/bp9sipIwg4
1084,@salam4jari Tapi pd kenyataannya warga malah euphoria mengelu2kan kedatangannya dimana seharusnya mrk protes keras dan minta untuk usut tuntas serta seret ke pengadilan pelaku deforestasi agar bencana ini tdk terulang lagi..
1085,@kenhans03 Ini semua..salah siapa??...salah pejabat dan rakyat yg pilih..pilih berdasarkan amplopcaleg capres cagub lolospengen balik modal salahgunakan wewenangkorupsipemberian izin deforestasi secara massivbanjir besar menghilangkan ribuan nyawa. Pejabat: ini murni bencana.!
1086,@tempodotco Publik DIKECOH se-akan2 bencana banjir/longsor disebabkan HANYA olh Ilegal Logging &amp; Mining BANYAK Penggundulan Hutan u/ Pertambangan &amp; Perkebunan2 Sawit = LEGAL &amp; PUNYA IJIN. Data DEFORESTASI: 1967-1998: 30-40 jt hektar 2004-2014: 9 1 jt hektar 2014-2024: 5 jt hektar
1087,People saying this while petinggi PH yg dulu produksi Jalan Sesama sekongsi sama pelaku deforestasi ‍️
1088,@msaid_didu ngak cuma hutan saja yang mengalami deforestasi tapi rambut kepala juga. Bisa jadi imbas dari kebijakan ugal ugalan dari Raja Juli tapi yang kena karma malah Raja Jawa
1089,@ArmaZulfikar @Kimberley_PS08 @grok Luar biasa emg klo gak tau beda hgu dan hakmilik. Lebih luar biasa lagi yg menganggap pohon sawit sama fungsi dgn pohon lain hingga tak perlu khawatir dgn deforestasi. Plus narasi kurang ajar dr pendukung seolah jalan dan jembatan urusan warga dan bukan tanggung jawab negara.
1090,@ARSIPAJA Mohon maaf juga pada keluarga para aktivis yg hilang yg telah diculik lalu entah dikemanakan. Mohon maaf juga telah gagal paham soal deforestasi. Mohon maaf juga buat kepala bnpb yg anggap enteng bencana pada awal kejadian. Mohon maaf juga lahan² perusahaan entah siapa itu.
1091,bisa lo pemerintah gercep kalo masalahnya di pulau jawa kalo diluar mah bodo amat nangkep yang deforestasi hutan susah amat. ngasi bantuan lambat amat nunggu viral dulu mana pake gimmick
1092,ini gue yang emang pinter benar terus atau chatgpt yang ngikutin jawaban gue ya? Gue lagi latihan soal bahasa inggris di chatgpt karena gatau harus dimana lagi
1093,Saya yakin korea nyesel STY ga di jadikan pelatih di negaranya. Inilah kerja profesionalisme STY di tunjukan. https://t.co/mHzzXsHqVS
1094,Bangga banget sih sama timnas kalian terbaik Guinea gak ada apa-apanya klemer banget kek uzbek
1095,@erickthohir Semoga pak @erickthohir bs penuhi harapan masyarakat terbangkan timnas lbh tinggi lagi walopun STY minim taktik tp rakyat khususnya pemain sdh nyaman dg STY bola tdk hny taktik skill &amp; strategi..tp kondusifitas tim jauh lbh penting dan ini yg dirasakan tim &amp; stakeholder saat ini
1096,@SiaranBolaLive maaf min untuk piala aff kasi aja ke timnas u-20 untuk persiapan quaifiasi piala dunia u-20... Biar mreka latihan mental biar g down dkerjain wasit. Karena bagaimanapun indonesia dh di setting g akan juara aff...
1097,@CamotJr @kompascom Yakin cm 0.02% ? Tau ga habit umumnya org Indonesia? Biar kere asal gaya fomo. Pekerja selevel OB pelayan resto sales girl di mall² dll yg gajinya paling mentok umr bahkan bnyk jg yg ga nyampe ajapun bnyk yg hp nya iphone. Kreditlah pasti kl perlu pinjol
1098,@candrapitaloka_ @TweetGenZ @kompascom Ga juga kak kata siapa tajir semua? Ada yg rela hutang pinjol demi gaya
1099,@DokterTifa Saya ngak pilih prabowo kemarin..tapi saya yakin probowo better dibanding sama yg ono..pinjol aja sudah mulai disikat..yg ono ngemeng doang..
1100,@tanyakanrl ada yg murni karena kerja keras+punya passive income. Ada yg hedon mampus modal pinjol
1101,@PartaiSocmed Aku ngerasa banget si tum usaha sepi banget kebangetan malah dari yang awalnya bisa 100 turun setengah sampe ini cuma bisa 10 - 20 porsi padahal disini deket pabrik pabrik. Setiap kali bayaran uangnya selalu habis buat kalo ga judol ya pinjol
1102,lagi liat vid meme tiba' lewat bernadya
1103,sopankah lg asik liat fyp tb” ada lagu ini reflek galau
1104,sehari 10028178192717x lewat fyp🙏🏻
1105,"jam"" rawan bernadya jir"
1106,"belum ada satu bulan kkn, duit gua abis sblebewww😞"
1107,"reflek galau, padahal ga sedih sama sekali😔"
1108,"Kak, aku baru buka tt udah keluar mula².. masih pagi lho kak mataku pipis😔💔.."
1109,"ME : kenapa chat ku gak di balas
🗣️: mungkin dia capek
ME : capek? atau sudah ada yang baru"
1110,@ZASKIA❤️:sopan bgt lagunya. masuk telinga kiri keluar air mata
1111,"""sudah adakah yang ganti kan ku?"" degg bgt anying😭😔"
1112,sopankah lewat di saat org gamon😭
1113,"wib ""waktu Indonesia bernadya""😔"
1114,@xzyzyy:lengah dikit bernadya lewat 🥰
1115,lagi enak enak scroll tiba tiba bernadya
1116,"Langsung bilang ""aihh""
Lagi tiduran senyum² ehh muncul ini aelahhh"
1117,"RELATE BANGET PLIS, BARU PUTUS💔🥀"
1118,SKIBIDI BKN BAD BRO...🙂‍↕️
1119,wih aku gen alpha
1120,ttp ga ngerti gweh kg nyampe bgt ke gen alpha😭🙏
1121,kyanya aq gak bisa ngobrol ama gen z maupun gen alpha😂😂
1122,"😭gw aja gen z ga pernah pake bahasa""begini mending langsung aja ngomong full bahasa inggris😂😂"
1123,"sigma bukan leader, alpha is leader"
1124,"skibidi
mewing
sigma
ohio
fanux tax
gyat
rizz
negative aura
big L
cap
positive aura
beta
pookie
looksmaxxing
chad
yapping
fax
delulu
OPP
Zesty
ate"
1125,SKIBIDI mewing sigma ohio fanux tax gyat rizz
1126,"MAKASI KAK, MAU REPOST 🤭"
1127,bintang skibidi 🗿🗿🙏 btw gw gen z
1128,bahkan selama aku jadi gen alpha aku baru tau kata kata nya ada arti 🥰
1129,"btw""apa yg di cari orang sigma?""
🗣️:BINTANG SKIBIDI"
1130,@𝔸𝕂𝔸𝔸𝔸𝔸𝔸𝔸 siapa tau mau belajar bahasa gen alpha 😭
1131,@GwenV @ʕ •ᴥ•ʔ @daisyyyyy @✨ Jdi kalian ngerti kan sekarang knp anak laki laki suka bilang gini?
1132,@Aishira lu bener cil sigma leader
1133,@𝓦𝓱𝓸𝓼 𝓢𝓱𝓪𝓯𝓲𝓺𝓪𝓱? salah satu top 1 gen alpha di class🙏
1134,@P'Pari @~Alya🫶🏻 @qys🇵🇸 BELAJAR !!!! AKU AKAN MENJADI GEN ALPHA MINGGU DPN 😈😈
1135,merendah sampai inti bumi🗿🗿
1136,aiya Susanti dan meimei banyak cantik+cute yaalah CUMILLLL😭😭😭💗💗💗💗💗
1137,"hahaha,, akhirnya yg punya join trend jugak😂🥰🥰"
1138,DI NOTICE AMA SUSANTI LANGSUNG😭
1139,Min bisa ga balikin grafiknya kek Upin Ipin dulu sumpah lebih bagus grafik dulu timbang sekarang ( grafik Majapahit)
1140,"gua dari kecil nonton upin ipin sekarang udah punya anak 2thn kesukaan upin ipin,,,ehhh gak gede² merekanya min,duluan anak gua yg akan gede😂😂😂"
1141,ouhwalah dikira akun lain ternyata centang biru🗿😂
1142,di notice sama akum asli nya😭😭❤️memang ya netijen Indonesia kreatif semua
1143,"""mendunia"" coy😱😰🤯"
1144,dj abang pilih yang mana emg mengkaneeee
1145,asik bgt plis😭 gbs menyangkal
1146,"gue ga suka DJ, tapi klo DJ di TikTok bisa dibicarakan 😭"
1147,jadi keinget dj ini enak bet
1148,Caption Lu Emote nya Bisa Gitu yak🗿
1149,kane bgtt sumpah😭🙏🏻
1150,infokan yang mau request🗿👇
1151,gak ada obat cuyy
1152,emng dj indo gk ada lawannya 🤙
1153,bunda malah makin viral aja ditambah lupa liriknya.pasti sebentar lagi ada yg cosplay jadi bunda 😁😀😃😅😆
1154,mama alshad emang lagi lucu lucunya
1155,gw mau nyanyi yu break break my hope malah keinget ibu2nya anjirr jadi gabisa fokuss😭😭😭
1156,we itu muka nya mirip banget sama kepsek gw jirrrr 😭😭
1157,"yu brik Mai haff brik Mai haff,gila tu lagi keren banget ya🗿"
1158,Pov : lu lupa lirik lagu🗿😭
1159,yu brik...yu brik...yu brik.....yu brik...yu brik....yu brik....😀😀😀😀😀😀
1160,Shimmer Shimmer di lupakan well
1161,Plis yang paling seru itu ramadhan di tahun 2017-2023😭😭😭😭
1162,jadi kangen ramadhan 2024 deh 🥺🥺
1163,plizzz pngnn balik ke ramadhan 2023😭🙏
1164,ternyata ramadhan 2024 vibes nya kerasa banget yah kemaren pas ramadhan aku pengen balik ke puasa 2023 sekarang pengen ke Ramadhan 2024 lagi deh🙂
1165,gara² lu gw jadi rindu puasa anying😭😭😭
1166,perang rebutan takjil ramadhan 2024 lucu bangett😭
1167,ramadhan 2025 gw balik tandain gw😇😇🙏🏻🙏🏻
1168,2024 slimer slimerr😭🗿
1169,pas ramadahan 2024 aku nungguin magrib sambil main OJOL THE GAME😭
1170,kan bayak banget trn 2024 pengen balik ke 2024 plisss. 😢😭
1171,arghh kenapaa yaa ramadhan vibesnya kek kerasa bett
1172,tiba tiba apa? tiba tiba 2025 trend 2024 g nge trend lgi😩🙏🏻
1173,aku sampe skrng masih gamonin vibes 2023😭👊🏻
1174,"kangen lagu ""shik shak shok"" ""kita bikin romantis""engkau punya gaya walaupun tak kaya bukan paras rupa yg aku pandang sahaja"""
1175,pas ramadhan gak kerasa vibes ramadhan nyah giliran dah selesai dah bulan Agustus lagi baru kerasa co😭😭😭🙏
1176,"ramadhan 2024 seru bgt gsiii, dari rebutan takjil sama bnyk core nya jugaaa"
1177,"pas baru liat videonya :: lah ko dh bisa dapet aja sih co dia?? gimana caranya? sekarang aja masih maret
tiba tiba kesadar :: ehh baru inget dh September 😔 baru aja tahun 2024 ehh dh mau 2025😔👊"
1178,tapi toriq dua bulan udah haji jadi panggilan nya haji toriq
1179,gua di panggil ke ruang bk ama tmn² gua gra² bkin ramadan tiba di jam pelajaran mana di luar lagi bikinnya😭🗿😁
1180,lohhh udhh nyasar ke akun ugm nyaa langsung 😭😭😭
1181,"Udah pernah jd maba UGM. Emng orgnya unik"" cerdas selengekan 😩"
1182,diam seperti maba bergerak menjadi admin Ugm😭🤙
1183,"Emang ugm penuh orang kek gini dah 😭😭, gue berasa salah masuk kampus karena ngerasa beda sendiri"
1184,cuma ngomong bercanda aja sampe viral apalagi ngomong serius 😭
1185,TIAP HARI DENGER BERCYANDYAA TOLOONGG 😭😭
1186,"setelah yu brik my hibrik, sekarang bercyandya yg menghantui kupingku😭😭😭"
1187,JADI MARKETING ANJRIT 😭😭😭😭
1188,"2025 gak seru,demo dpr,sty out,indonesia kacau.pengen rasanya balik ke tahun 2023😮‍💨🙁"
1189,"hh iy salah masuk kampus, sabar yh karena masuk universitas no 1 di Indonesia🤡🤡🤡😩👉🏼👈🏼😐🥺"
1190,berchandyaaa auto go international public inima 🥹🙏🏻
1191,Buset udh sampe akun ugm nya 😭
1192,"dari2 mbak ini dapet gue simpulin, emang jalan hidup orang itu gaada yang tau, dalem sekejap aja bisa berubah, bentar lagi jdi influencer kayanya😅"
1193,Jadi maskot UGM si bercandyaaa.. 😅😅
1194,Suka bgt sama vibes nya njir asik bgt aowkwkwkwk 😭
1195,ternyata bukan akun trave guyss aksjsjsjs tp dia endors trave
1196,jir lgsng jadi admin ugm 🗿
1197,MOOD BGTTTTT MBAK NYA😭
1198,"Kalo ITS ada mas2 imroatus (tapi udah lulus wkwk), kalo UGM ada mbak2 berchyandyaaa. Mood booster bgt 😂😂"
1199,berawal dr bercyandya bs jd admin UGM loh keren😋
1200,"gw masih ngakakin temen gw, bilangnya dia mau kuliah di ugm, tapi bilangnya ugd😭😭🙏🏻"
1201,"anjiiirr debut di akun UGM, bakal jdi aset UGM ini mahh😭😭😭😭😭😭"
1202,"BERCYANDAA nya bikin SAYANG
SAYANG nya cuma BERCYANDAA😌😌😌😌"
1203,"sebelum ribuan jutaan , klo ada sejuta pinjam dulu besok ku ganti😁"
1204,GG EMANG ABANG SATU INI!! Yang punya Sound Aja di tag!! Reuploader Vernalta Merajalela
1205,aku mah blm centang biruu puh sepuhhh 🗿
1206,tingky wingky Dipsy Lala PO nya kocak komuknya😂😂
1207,Akuu mahh masih pemulaa… ajarinn dong cara buat kontenn animasii puhh… sepuhhh… 😔😔😞🙏🏻🙏🏻🙏🏻
1208,aku mah masih pemula 😁
1209,merendah sampai alam kuantum🗿🗿
1210,Sepuh menolak masuk ke inti bumi 😁
1211,"agar silaturahmi tidak terputus
adakah limaratus?🥰"
1212,"we dont judge kak, bukan nyuri😭"
1213,Sejauh ini “we listen we dont judge” yang paling seru dan lucu
1214,"we listen and we don't judge
ehan :""mobil kalian penuh sama upil gua""
😭😭"
1215,gua main gini sama emak katanya ''kalo gua bangun kesiangan pengen disiram'' buset ngena banget di hati mungil gua njir padahal cuma bangun jam 11 siang doang😔
1216,aing salfok sama yg belakang lagi gali tanah 100 meter yaa😭🙏
1217,WE LISTEN WE DONT JUDGE TER ASIKKK😭😭😭😭😭 BALES BALES AN ANJIRRR😭😭😭😭
1218,"""we listen, we don't judge"" PLING SERU MENURUT GUA YG INI SI 😭😭"
1219,puh sepuhh kapan kamu centang biru 🤪🗿
1220,pinjam dulu seratus🗿👍
1221,aku kan masih belajar hur leluhur🙏😊
1222,"masih terngiang2..
"" kenapa di blok woi "" 🗿🗿"
1223,ehh kayak ny ada yg manggil nama gw deh... btw nama gw lala 🗿🗿
1224,puh ajarin dong puh aku mah masih pemula puh sepuh 🤓☝🏻
1225,gw malah nangis njirr gara gara lagu nyaa sama gara gara yng biru tuhh😭😭
1226,akun ml aku ilang puh seppuh🙂
1227,pemula (pemain udah lama) ampun puh sepuh 😂
1228,"""Tingki wingky, dipsi, Lala, puhh sepuuhhh"" 😭😭😭"
1229,kenapa di blok woi???😭
1230,ajarin dongk puhh sepuhh@Dionne masih pemula nih Tingki wingki dipsi Lala puh sepuh🙏🙏
